,MedInc,Latitude,Longitude
12489,1.2209,38.57,-121.49
12490,2.1691,38.57,-121.47
12491,1.9034,38.57,-121.47
12492,1.8512,38.57,-121.48
12493,3.0217,38.57,-121.47
12494,1.2041,38.57,-121.47
12495,1.5872,38.58,-121.48
12496,3.2963,38.57,-121.45
12497,4.63,38.56,-121.45
12498,2.9191,38.56,-121.46
12499,3.1583,38.57,-121.46
12500,3.2386,38.57,-121.46
12501,3.1484,38.57,-121.46
12502,2.0549,38.57,-121.46
12503,3.1827,38.56,-121.43
12504,3.7167,38.56,-121.44
12505,2.8542,38.56,-121.44
12506,2.5417,38.56,-121.43
12507,3.0938,38.56,-121.43
12508,5.1169,38.57,-121.45
12509,4.0417,38.56,-121.45
12510,2.6417,38.55,-121.42
12511,2.7333,38.55,-121.43
12512,1.4889,38.55,-121.45
12513,3.3348,38.56,-121.46
12514,2.625,38.56,-121.45
12515,2.9821,38.55,-121.44
12516,3.125,38.56,-121.47
12517,2.2125,38.56,-121.46
12518,1.7616,38.55,-121.46
12519,1.2235,38.55,-121.46
12520,1.1458,38.55,-121.47
12521,1.8911,38.56,-121.47
12522,2.0221,38.56,-121.47
12523,1.7328,38.56,-121.47
12524,2.0089,38.56,-121.48
12525,2.7316,38.56,-121.48
12526,1.78,38.57,-121.48
12527,1.2813,38.56,-121.49
12528,1.9013,38.56,-121.49
12529,1.7155,38.57,-121.49
12530,1.4712,38.57,-121.5
12531,2.1719,38.57,-121.5
12532,2.2031,38.57,-121.51
12533,1.0114,38.57,-121.5
12534,1.128,38.56,-121.5
12535,1.0649,38.56,-121.51
12536,2.8417,38.55,-121.51
12537,2.7885,38.55,-121.51
12538,3.0033,38.56,-121.49
12539,3.3844,38.55,-121.49
12540,5.6402,38.55,-121.5
12541,3.6729,38.56,-121.49
12542,2.5639,38.54,-121.49
12543,8.338,38.54,-121.5
12544,5.0359,38.55,-121.49
12545,5.2362,38.55,-121.5
12546,3.7344,38.54,-121.5
12547,7.1035,38.55,-121.48
12548,4.3929,38.55,-121.48
12549,2.0833,38.56,-121.48
12550,4.1467,38.55,-121.48
12551,4.8603,38.55,-121.48
12552,2.8542,38.56,-121.48
12553,0.9948,38.55,-121.47
12554,1.0208,38.55,-121.47
12555,1.2679,38.54,-121.47
12556,1.186,38.55,-121.47
12557,2.0242,38.55,-121.47
12558,2.7787,38.54,-121.45
12559,1.4702,38.54,-121.45
12560,1.8333,38.54,-121.46
12561,2.0074,38.55,-121.46
12562,3.0521,38.54,-121.42
12563,2.9769,38.54,-121.43
12564,3.15,38.54,-121.43
12565,2.5694,38.54,-121.44
12566,1.9485,38.54,-121.45
12567,2.398,38.54,-121.42
12568,2.925,38.54,-121.42
12569,2.4618,38.54,-121.43
12570,3.2404,38.54,-121.44
12571,2.5389,38.54,-121.44
12572,3.1944,38.53,-121.41
12573,2.9737,38.53,-121.41
12574,2.8298,38.53,-121.42
12575,3.4083,38.53,-121.42
12576,3.1208,38.53,-121.43
12577,3.1667,38.53,-121.43
12578,2.3272,38.53,-121.44
12579,1.8689,38.52,-121.41
12580,1.9423,38.51,-121.42
12581,2.5574,38.52,-121.42
12582,2.5898,38.52,-121.43
12583,1.3927,38.52,-121.43
12584,2.7697,38.52,-121.44
12585,4.6923,38.53,-121.5
12586,3.5231,38.53,-121.5
12587,4.25,38.53,-121.51
12588,5.3135,38.53,-121.51
12589,2.2574,38.52,-121.5
12590,5.5208,38.51,-121.51
12591,6.6112,38.51,-121.51
12592,4.0972,38.52,-121.51
12593,2.3487,38.53,-121.48
12594,3.125,38.53,-121.49
12595,1.6932,38.54,-121.49
12596,2.3542,38.53,-121.48
12597,2.9911,38.52,-121.48
12598,3.1014,38.52,-121.49
12599,3.3906,38.53,-121.49
12600,2.1975,38.54,-121.48
12601,1.9837,38.53,-121.48
12602,1.4138,38.54,-121.47
12603,1.4625,38.53,-121.47
12604,1.3646,38.53,-121.47
12605,2.9219,38.51,-121.49
12606,3.319,38.5,-121.49
12607,3.0313,38.5,-121.49
12608,3.7414,38.5,-121.5
12609,3.1768,38.51,-121.49
12610,3.9792,38.54,-121.51
12611,4.2885,38.53,-121.52
12612,3.5737,38.53,-121.52
12613,3.0963,38.51,-121.52
12614,4.1,38.49,-121.51
12615,5.0371,38.5,-121.51
12616,6.5253,38.51,-121.55
12617,5.7621,38.5,-121.55
12618,4.2075,38.5,-121.54
12619,4.2216,38.51,-121.54
12620,6.4667,38.5,-121.53
12621,3.1607,38.51,-121.53
12622,4.8497,38.5,-121.52
12623,4.8811,38.48,-121.53
12624,3.6196,38.49,-121.52
12625,5.1442,38.49,-121.54
12626,3.1583,38.52,-121.48
12627,2.5926,38.51,-121.48
12628,1.3679,38.5,-121.48
12629,2.6613,38.49,-121.49
12630,2.7368,38.49,-121.5
12631,3.3689,38.49,-121.5
12632,1.5908,38.49,-121.48
12633,2.735,38.49,-121.49
12634,2.3233,38.49,-121.47
12635,2.6382,38.48,-121.47
12636,2.3496,38.47,-121.49
12637,3.2702,38.48,-121.47
12638,1.7891,38.54,-121.45
12639,1.7714,38.53,-121.45
12640,2.1679,38.53,-121.45
12641,2.4741,38.53,-121.45
12642,1.7692,38.54,-121.46
12643,1.8007,38.53,-121.46
12644,1.5292,38.54,-121.46
12645,1.2575,38.52,-121.47
12646,1.5735,38.51,-121.46
12647,2.7101,38.5,-121.45
12648,1.7188,38.5,-121.47
12649,3.625,38.51,-121.47
12650,1.8205,38.52,-121.47
12651,1.6521,38.52,-121.44
12652,2.2245,38.51,-121.45
12653,2.6288,38.52,-121.45
12654,2.5592,38.52,-121.45
12655,2.1736,38.52,-121.46
12656,1.68,38.51,-121.46
12657,2.71,38.52,-121.46
12658,2.214,38.51,-121.44
12659,4.088,38.5,-121.44
12660,1.4007,38.5,-121.44
12661,2.8139,38.51,-121.42
12662,3.025,38.5,-121.42
12663,2.575,38.49,-121.46
12664,3.5323,38.49,-121.45
12665,3.3878,38.49,-121.44
12666,2.9571,38.48,-121.45
12667,3.0625,38.48,-121.43
12668,2.7262,38.48,-121.44
12669,3.5402,38.48,-121.45
12670,3.5227,38.48,-121.46
12671,3.363,38.49,-121.42
12672,1.9657,38.48,-121.42
12673,3.5968,38.49,-121.4
12674,2.9647,38.49,-121.38
12675,2.0062,38.51,-121.39
12676,1.3571,38.56,-121.42
12677,4.3644,38.56,-121.39
12678,4.3288,38.55,-121.38
12679,4.6944,38.55,-121.38
12680,3.5278,38.55,-121.39
12681,1.9044,38.55,-121.39
12682,5.0,38.55,-121.4
12683,1.9167,38.55,-121.41
12684,2.925,38.55,-121.4
12685,0.9274,38.53,-121.4
12686,0.9204,38.59,-121.48
12687,1.725,38.59,-121.5
12688,2.8231,38.6,-121.44
12689,5.1385,38.56,-121.41
12690,5.2449,38.57,-121.37
12691,8.4016,38.57,-121.39
12692,5.8416,38.57,-121.4
12693,3.2443,38.57,-121.41
12694,7.143,38.56,-121.4
12695,1.7451,38.6,-121.42
12696,2.2452,38.6,-121.42
12697,3.8672,38.6,-121.42
12698,2.1694,38.61,-121.43
12699,2.6442,38.61,-121.44
12700,3.4784,38.61,-121.41
12701,2.0471,38.6,-121.41
12702,2.6485,38.59,-121.41
12703,2.5245,38.59,-121.41
12704,3.089,38.58,-121.41
12705,2.9559,38.61,-121.39
12706,2.5238,38.6,-121.39
12707,4.1488,38.61,-121.4
12708,3.0156,38.59,-121.38
12709,2.2264,38.59,-121.39
12710,2.8,38.59,-121.39
12711,2.5363,38.59,-121.4
12712,2.0432,38.59,-121.4
12713,3.2596,38.59,-121.38
12714,2.8462,38.58,-121.39
12715,6.3406,38.58,-121.39
12716,3.788,38.6,-121.37
12717,5.8336,38.6,-121.37
12718,6.8469,38.6,-121.38
12719,3.6053,38.61,-121.38
12720,3.5179,38.59,-121.37
12721,7.3343,38.58,-121.37
12722,5.0497,38.58,-121.38
12723,4.5313,38.59,-121.38
12724,4.775,38.59,-121.37
12725,2.7788,38.61,-121.35
12726,5.0997,38.6,-121.35
12727,4.4643,38.6,-121.36
12728,3.875,38.6,-121.36
12729,5.0492,38.61,-121.36
12730,5.3243,38.59,-121.35
12731,5.0508,38.59,-121.36
12732,8.4699,38.58,-121.36
12733,8.6572,38.58,-121.35
12734,7.8031,38.58,-121.34
12735,5.9174,38.59,-121.34
12736,8.05,38.59,-121.34
12737,5.5632,38.64,-121.36
12738,4.875,38.63,-121.36
12739,3.4299,38.62,-121.35
12740,2.5511,38.61,-121.35
12741,3.8882,38.61,-121.36
12742,3.0580000000000003,38.62,-121.36
12743,4.7283,38.63,-121.36
12744,4.6111,38.64,-121.37
12745,2.1472,38.64,-121.38
12746,2.6623,38.63,-121.37
12747,4.8194,38.63,-121.37
12748,4.6127,38.63,-121.37
12749,1.6678,38.62,-121.37
12750,2.2,38.62,-121.38
12751,3.5625,38.62,-121.38
12752,3.0139,38.62,-121.37
12753,3.7569,38.61,-121.37
12754,3.0833,38.61,-121.37
12755,3.0086,38.61,-121.38
12756,2.7813,38.63,-121.39
12757,3.8068,38.63,-121.39
12758,2.4632,38.61,-121.39
12759,2.2844,38.62,-121.39
12760,1.8176,38.62,-121.39
12761,2.517,38.63,-121.4
12762,1.8571,38.63,-121.4
12763,2.2292,38.62,-121.4
12764,1.9908,38.61,-121.4
12765,2.5162,38.62,-121.41
12766,2.0786,38.62,-121.42
12767,2.1776,38.61,-121.42
12768,1.3696,38.61,-121.43
12769,2.0224,38.62,-121.42
12770,2.6055,38.63,-121.42
12771,1.6641,38.63,-121.43
12772,1.9412,38.63,-121.42
12773,2.0639,38.62,-121.43
12774,1.8792,38.61,-121.44
12775,2.3214,38.64,-121.41
12776,1.9167,38.64,-121.41
12777,1.8611,38.64,-121.42
12778,1.6033,38.64,-121.42
12779,2.0980000000000003,38.65,-121.42
12780,3.1696,38.65,-121.43
12781,2.0417,38.64,-121.43
12782,1.125,38.64,-121.44
12783,1.0398,38.64,-121.44
12784,3.8295,38.65,-121.44
12785,1.3302,38.63,-121.44
12786,1.3462,38.63,-121.44
12787,1.6343,38.63,-121.44
12788,1.9107,38.62,-121.44
12789,1.4387,38.62,-121.44
12790,2.6369,38.65,-121.45
12791,3.2039,38.65,-121.46
12792,3.8125,38.65,-121.46
12793,1.867,38.64,-121.45
12794,1.6607,38.64,-121.46
12795,1.56,38.63,-121.46
12796,1.4397,38.63,-121.45
12797,2.5643,38.62,-121.45
12798,1.4861,38.62,-121.45
12799,1.0424,38.61,-121.45
12800,2.4205,38.61,-121.46
12801,1.9871,38.62,-121.46
12802,1.0467,38.61,-121.44
12803,4.6625,38.6,-121.45
12804,1.0685,38.61,-121.45
12805,1.2917,38.61,-121.46
12806,1.9688,38.6,-121.46
12807,0.9379,38.61,-121.45
12808,2.1889,38.63,-121.47
12809,1.6563,38.61,-121.47
12810,1.6331,38.61,-121.47
12811,3.9615,38.65,-121.52
12812,3.6788,38.61,-121.53
12813,3.7449,38.63,-121.49
12814,3.7188,38.62,-121.5
12815,2.6745,38.61,-121.5
12816,3.1944,38.63,-121.5
12817,3.9143,38.62,-121.49
12818,3.4291,38.61,-121.49
12819,3.8272,38.62,-121.48
12820,2.3438,38.61,-121.48
12821,2.1029,38.69,-121.51
12822,8.0379,38.69,-121.59
12823,3.0903,38.72,-121.42
12824,4.7396,38.73,-121.44
12825,4.0227,38.72,-121.47
12826,3.5129,38.71,-121.44
12827,4.0625,38.7,-121.42
12828,3.9853,38.7,-121.45
12829,3.8611,38.7,-121.46
12830,2.5,38.69,-121.43
12831,2.0625,38.68,-121.44
12832,3.725,38.68,-121.42
12833,3.6429,38.69,-121.41
12834,3.1942,38.69,-121.44
12835,2.2243,38.69,-121.45
12836,2.8333,38.68,-121.46
12837,5.0155,38.68,-121.47
12838,3.3125,38.69,-121.46
12839,3.625,38.7,-121.47
12840,2.7179,38.66,-121.43
12841,3.9914,38.66,-121.46
12842,2.5062,38.66,-121.4
12843,3.0833,38.69,-121.37
12844,3.3074,38.68,-121.37
12845,4.0673,38.68,-121.38
12846,3.1786,38.68,-121.37
12847,3.2361,38.69,-121.37
12848,2.6713,38.69,-121.38
12849,4.0909,38.69,-121.39
12850,2.7009,38.69,-121.37
12851,3.5429,38.68,-121.37
12852,2.5542,38.68,-121.37
12853,2.4844,38.68,-121.38
12854,1.7596,38.68,-121.38
12855,2.2723,38.67,-121.37
12856,2.555,38.67,-121.37
12857,2.3958,38.67,-121.38
12858,2.2788,38.67,-121.38
12859,0.9338,38.67,-121.39
12860,3.6484,38.7,-121.37
12861,2.2402,38.7,-121.38
12862,3.865,38.69,-121.39
12863,3.4911,38.7,-121.37
12864,3.7857,38.69,-121.34
12865,3.7031,38.69,-121.34
12866,4.3118,38.68,-121.35
12867,3.5403,38.68,-121.35
12868,4.5432,38.72,-121.35
12869,3.9318,38.71,-121.38
12870,3.8355,38.71,-121.4
12871,3.6989,38.69,-121.36
12872,3.5802,38.7,-121.35
12873,2.3683,38.67,-121.36
12874,2.2339,38.67,-121.36
12875,2.3844,38.66,-121.37
12876,2.7955,38.66,-121.36
12877,2.4574,38.66,-121.37
12878,1.8972,38.66,-121.38
12879,3.1858,38.65,-121.38
12880,3.6937,38.64,-121.39
12881,4.2743,38.68,-121.34
12882,4.0352,38.67,-121.34
12883,3.0417,38.67,-121.34
12884,1.9805,38.66,-121.34
12885,2.7011,38.66,-121.35
12886,2.8092,38.66,-121.34
12887,2.119,38.66,-121.34
12888,2.5556,38.66,-121.35
12889,3.6953,38.66,-121.36
12890,3.6786,38.64,-121.37
12891,3.2243,38.65,-121.35
12892,2.7797,38.66,-121.33
12893,2.6266,38.65,-121.33
12894,4.6,38.65,-121.34
12895,2.8106,38.65,-121.33
12896,3.8068,38.64,-121.34
12897,2.4342,38.64,-121.33
12898,3.7562,38.64,-121.34
12899,4.0036,38.63,-121.34
12900,2.7181,38.63,-121.33
12901,2.2574,38.62,-121.33
12902,2.4537,38.62,-121.34
12903,2.6023,38.61,-121.34
12904,2.0926,38.61,-121.34
12905,2.7079,38.61,-121.33
12906,3.9063,38.61,-121.34
12907,6.2817,38.6,-121.33
12908,3.3182,38.63,-121.29
12909,3.0972,38.63,-121.3
12910,3.0348,38.63,-121.32
12911,6.244,38.62,-121.31
12912,3.0864,38.62,-121.32
12913,2.6897,38.62,-121.32
12914,2.774,38.61,-121.32
12915,6.6238,38.61,-121.31
12916,4.0833,38.64,-121.3
12917,4.6302,38.64,-121.31
12918,3.6523,38.64,-121.32
12919,5.2081,38.66,-121.31
12920,4.7381,38.66,-121.31
12921,5.078,38.66,-121.32
12922,3.95,38.66,-121.32
12923,3.0952,38.65,-121.32
12924,5.5,38.65,-121.31
12925,3.712,38.66,-121.3
12926,4.2188,38.66,-121.3
12927,4.5278,38.65,-121.3
12928,3.5852,38.65,-121.3
12929,5.4889,38.66,-121.21
12930,5.6529,38.65,-121.21
12931,5.259,38.64,-121.24
12932,4.6437,38.65,-121.23
12933,4.8088,38.66,-121.23
12934,6.2082,38.66,-121.24
12935,3.7869,38.66,-121.28
12936,5.02,38.66,-121.25
12937,6.1183,38.66,-121.26
12938,6.1872,38.66,-121.27
12939,4.1382,38.66,-121.27
12940,5.6864,38.64,-121.25
12941,4.6484,38.65,-121.26
12942,2.9016,38.65,-121.27
12943,4.3098,38.64,-121.27
12944,4.8375,38.64,-121.26
12945,5.2949,38.65,-121.27
12946,3.8816,38.65,-121.29
12947,4.8661,38.64,-121.28
12948,10.2264,38.63,-121.28
12949,3.6298,38.64,-121.28
12950,2.8973,38.71,-121.28
12951,3.0212,38.7,-121.28
12952,3.575,38.71,-121.28
12953,3.7813,38.7,-121.28
12954,2.6016,38.68,-121.28
12955,3.235,38.7,-121.3
12956,4.0739,38.69,-121.3
12957,3.8776,38.69,-121.32
12958,1.9093,38.68,-121.33
12959,2.8226,38.71,-121.3
12960,3.5769,38.71,-121.29
12961,2.2813,38.72,-121.3
12962,3.9506,38.72,-121.31
12963,4.5245,38.71,-121.32
12964,4.3836,38.71,-121.31
12965,4.3643,38.7,-121.32
12966,3.2444,38.7,-121.32
12967,3.0703,38.7,-121.32
12968,2.7868,38.7,-121.33
12969,4.6923,38.69,-121.33
12970,3.5893,38.68,-121.32
12971,2.8426,38.67,-121.32
12972,3.1382,38.67,-121.32
12973,4.1563,38.67,-121.31
12974,1.962,38.67,-121.33
12975,2.5909,38.66,-121.33
12976,4.8224,38.67,-121.31
12977,4.0417,38.67,-121.32
12978,3.5444,38.68,-121.29
12979,3.6995,38.69,-121.3
12980,2.1009,38.68,-121.31
12981,3.8603,38.68,-121.31
12982,3.0733,38.67,-121.3
12983,5.2817,38.68,-121.3
12984,4.8523,38.67,-121.3
12985,3.3188,38.66,-121.3
12986,4.2037,38.67,-121.3
12987,4.6488,38.7,-121.27
12988,4.4489,38.69,-121.27
12989,2.7477,38.68,-121.26
12990,5.7133,38.7,-121.24
12991,4.2464,38.7,-121.25
12992,5.2586,38.69,-121.26
12993,4.5562,38.69,-121.25
12994,4.1607,38.69,-121.25
12995,3.7426,38.68,-121.24
12996,4.9688,38.68,-121.25
12997,5.2051,38.68,-121.26
12998,6.1943,38.68,-121.25
12999,4.2262,38.67,-121.25
13000,4.2273,38.67,-121.26
13001,2.5199,38.67,-121.27
13002,4.0781,38.66,-121.26
13003,2.7388,38.67,-121.27
13004,3.8906,38.67,-121.27
13005,3.75,38.68,-121.28
13006,5.4797,38.67,-121.28
13007,4.3625,38.67,-121.28
13008,1.8589,38.68,-121.29
13009,3.6516,38.67,-121.29
13010,5.2177,38.72,-121.25
13011,4.4609,38.71,-121.27
13012,4.3009,38.71,-121.25
13013,4.3826,38.7,-121.26
13014,5.6902,38.69,-121.17
13015,3.2321,38.71,-121.19
13016,6.3528,38.69,-121.18
13017,4.3214,38.7,-121.2
13018,2.7174,38.69,-121.2
13019,3.4506,38.68,-121.22
13020,4.4695,38.71,-121.22
13021,4.8542,38.71,-121.23
13022,3.9226,38.69,-121.23
13023,3.8954,38.67,-121.23
13024,4.0182,38.67,-121.24
13025,3.4896,38.68,-121.2
13026,4.1071,38.67,-121.21
13027,4.05,38.67,-121.22
13028,3.0533,38.67,-121.21
13029,4.817,38.67,-121.19
13030,2.9803,38.67,-121.2
13031,4.6902,38.67,-121.2
13032,6.1185,38.66,-121.19
13033,5.47,38.66,-121.2
13034,6.1359,38.69,-121.15
13035,2.5183,38.71,-121.17
13036,3.0,38.68,-121.17
13037,2.3333,38.67,-121.18
13038,3.7796,38.67,-121.16
13039,5.0159,38.68,-121.15
13040,3.1161,38.68,-121.16
13041,6.2503,38.66,-121.13
13042,4.2031,38.55,-121.13
13043,6.8869,38.51,-121.06
13044,3.6645,38.47,-121.13
13045,7.2582,38.63,-121.24
13046,2.233,38.58,-121.22
13047,2.6981,38.55,-121.28
13048,3.1711,38.59,-121.31
13049,3.6817,38.59,-121.32
13050,2.5035,38.59,-121.32
13051,3.9727,38.61,-121.29
13052,4.3235,38.61,-121.3
13053,3.3926,38.6,-121.3
13054,2.7652,38.62,-121.27
13055,2.7356,38.61,-121.28
13056,2.4722,38.61,-121.28
13057,4.4519,38.61,-121.29
13058,2.9452,38.61,-121.27
13059,3.1654,38.6,-121.28
13060,3.1194,38.6,-121.28
13061,4.0938,38.6,-121.29
13062,5.31,38.57,-121.32
13063,3.3110000000000004,38.56,-121.33
13064,3.6897,38.57,-121.32
13065,4.5766,38.56,-121.32
13066,2.9693,38.54,-121.32
13067,3.1042,38.53,-121.28
13068,2.3787,38.58,-121.3
13069,2.6471,38.58,-121.3
13070,2.5035,38.58,-121.31
13071,3.5192,38.57,-121.31
13072,2.5,38.57,-121.31
13073,2.3684,38.57,-121.33
13074,3.0481,38.59,-121.28
13075,3.6563,38.59,-121.29
13076,2.1116,38.59,-121.3
13077,2.8966,38.58,-121.3
13078,2.9896,38.56,-121.34
13079,4.1447,38.55,-121.34
13080,3.5691,38.54,-121.35
13081,2.9464,38.56,-121.37
13082,2.6635,38.57,-121.37
13083,2.7679,38.56,-121.37
13084,5.6485,38.57,-121.36
13085,4.5066,38.56,-121.35
13086,5.0917,38.58,-121.34
13087,4.4602,38.57,-121.34
13088,3.9934,38.55,-121.35
13089,5.0427,38.55,-121.35
13090,2.8021,38.55,-121.36
13091,5.0622,38.56,-121.35
13092,5.2881,38.56,-121.36
13093,4.5815,38.55,-121.37
13094,1.8288,38.56,-121.36
13095,2.0901,38.56,-121.37
13096,4.15,38.51,-121.3
13097,4.2206,38.51,-121.35
13098,4.3658,38.47,-121.4
13099,4.5604,38.47,-121.38
13100,5.4445,38.43,-121.39
13101,5.8831,38.44,-121.27
13102,4.3879,38.46,-121.35
13103,5.7452,38.44,-121.34
13104,5.8239,38.41,-121.32
13105,5.1811,38.42,-121.36
13106,3.5625,38.41,-121.37
13107,3.3281,38.42,-121.37
13108,4.7557,38.41,-121.38
13109,4.45,38.41,-121.38
13110,4.8831,38.4,-121.38
13111,6.2575,38.39,-121.37
13112,3.175,38.4,-121.35
13113,4.175,38.4,-121.36
13114,5.2447,38.39,-121.36
13115,7.0326,38.37,-121.13
13116,3.8897,38.36,-121.2
13117,4.6989,38.4,-121.22
13118,4.5368,38.43,-121.22
13119,4.5272,38.36,-121.29
13120,4.4107,38.31,-121.27
13121,4.1974,38.33,-121.1
13122,3.9808,38.28,-121.2
13123,4.4125,38.27,-121.26
13124,4.8073,38.28,-121.29
13125,3.2234,38.28,-121.35
13126,4.4306,38.28,-121.33
13127,1.9485,38.28,-121.31
13128,3.215,38.26,-121.3
13129,1.8846,38.26,-121.31
13130,4.1179,38.26,-121.32
13131,2.5727,38.25,-121.3
13132,4.0516,38.46,-121.48
13133,2.3343,38.47,-121.42
13134,4.0625,38.46,-121.43
13135,4.35,38.47,-121.43
13136,4.1597,38.47,-121.44
13137,3.3608,38.47,-121.44
13138,3.5461,38.46,-121.44
13139,4.9516,38.43,-121.44
13140,3.0833,38.34,-121.41
13141,4.4519,38.37,-121.45
13142,2.0048,38.34,-121.5
13143,2.8616,38.29,-121.54
13144,2.9744,38.26,-121.56
13145,1.6458,38.26,-121.51
13146,2.4353,38.19,-121.57
13147,3.3398,38.1,-121.7
13148,5.8324,36.9,-121.29
13149,4.025,36.89,-121.37
13150,4.6477,36.92,-121.47
13151,2.6719,36.85,-121.53
13152,2.625,36.86,-121.51
13153,4.7813,36.88,-121.6
13154,4.2333,36.81,-121.5
13155,3.1375,36.86,-121.45
13156,2.6818,36.86,-121.42
13157,2.8839,36.85,-121.41
13158,2.6598,36.85,-121.4
13159,2.9554,36.84,-121.4
13160,3.0912,36.84,-121.4
13161,3.7049,36.84,-121.41
13162,1.9405,36.86,-121.4
13163,3.7316,36.85,-121.38
13164,4.1875,36.84,-121.38
13165,3.5714,36.84,-121.37
13166,3.6354,36.84,-121.38
13167,4.76,36.83,-121.37
13168,3.067,36.83,-121.4
13169,4.005,36.84,-121.44
13170,2.3125,36.85,-121.42
13171,3.6333,36.79,-121.32
13172,5.0871,36.81,-121.36
13173,4.1528,36.76,-121.34
13174,2.2132,36.72,-121.06
13175,3.2292,36.47,-120.95
13176,6.1287,34.01,-117.75
13177,8.4411,33.97,-117.78
13178,5.7763,33.99,-117.72
13179,6.7172,33.98,-117.76
13180,5.6501,33.97,-117.74
13181,5.228,33.97,-117.72
13182,3.851,33.97,-117.71
13183,6.2141,33.92,-117.7
13184,7.5839,33.95,-117.75
13185,5.1165,33.94,-117.76
13186,2.725,34.09,-117.69
13187,3.7802,34.08,-117.7
13188,3.625,34.09,-117.7
13189,2.5972,34.08,-117.71
13190,3.8875,34.07,-117.71
13191,4.5185,34.08,-117.69
13192,3.7083,34.07,-117.69
13193,3.8586,34.07,-117.69
13194,3.2344,34.08,-117.69
13195,3.6,34.07,-117.71
13196,4.1448,34.08,-117.7
13197,3.7969,34.07,-117.7
13198,2.7986,34.06,-117.69
13199,2.5536,34.06,-117.69
13200,2.3049,34.06,-117.7
13201,2.9107,34.06,-117.7
13202,1.4722,34.06,-117.71
13203,2.5395,34.05,-117.68
13204,4.3264,34.05,-117.69
13205,4.7357,34.05,-117.7
13206,3.625,34.06,-117.71
13207,2.5735,34.05,-117.71
13208,2.7321,34.05,-117.72
13209,4.0614,34.05,-117.72
13210,4.0096,34.04,-117.69
13211,3.5954,34.04,-117.7
13212,4.625,34.04,-117.71
13213,2.9811,34.04,-117.71
13214,5.6029,34.03,-117.72
13215,6.5958,34.02,-117.72
13216,4.125,34.01,-117.73
13217,5.4824,34.0,-117.72
13218,5.7338,34.0,-117.68
13219,2.5781,34.0,-117.69
13220,5.7021,34.0,-117.7
13221,3.6361,34.02,-117.71
13222,3.4267,34.03,-117.71
13223,4.7056,34.03,-117.67
13224,3.0396,34.03,-117.68
13225,3.4184,34.03,-117.69
13226,3.2073,34.01,-117.68
13227,2.3,34.01,-117.69
13228,4.1719,34.15,-117.68
13229,8.5282,34.15,-117.66
13230,6.4559,34.15,-117.64
13231,6.7813,34.15,-117.68
13232,6.9532,34.14,-117.68
13233,7.0844,34.14,-117.66
13234,6.9418,34.14,-117.66
13235,8.0103,34.15,-117.66
13236,8.6573,34.14,-117.65
13237,7.9627,34.13,-117.69
13238,7.7234,34.13,-117.67
13239,6.3842,34.13,-117.66
13240,5.3525,34.12,-117.67
13241,6.075,34.13,-117.66
13242,8.8204,34.12,-117.66
13243,8.4839,34.14,-117.65
13244,5.9328,34.13,-117.65
13245,6.2083,34.12,-117.65
13246,6.0758,34.12,-117.63
13247,5.8407,34.12,-117.64
13248,3.6219,34.11,-117.65
13249,2.5868,34.11,-117.64
13250,4.2969,34.11,-117.63
13251,2.6929,34.11,-117.69
13252,5.7214,34.12,-117.68
13253,5.5292,34.11,-117.68
13254,6.1195,34.12,-117.66
13255,5.0681,34.11,-117.66
13256,6.5587,34.12,-117.65
13257,5.3368,34.11,-117.65
13258,2.6074,34.1,-117.69
13259,2.8326,34.1,-117.68
13260,3.875,34.1,-117.67
13261,4.3438,34.1,-117.67
13262,3.6,34.1,-117.65
13263,3.4634,34.1,-117.66
13264,2.2429,34.1,-117.66
13265,2.4667,34.1,-117.65
13266,2.9812,34.09,-117.68
13267,2.7266,34.09,-117.67
13268,3.6667,34.09,-117.66
13269,3.2321,34.09,-117.66
13270,3.0357,34.09,-117.66
13271,4.3958,34.09,-117.65
13272,5.1261,34.13,-117.62
13273,6.148,34.11,-117.62
13274,4.4637,34.11,-117.62
13275,2.6582,34.1,-117.63
13276,2.6818,34.09,-117.63
13277,3.05,34.09,-117.64
13278,2.7083,34.09,-117.65
13279,3.0284,34.1,-117.65
13280,2.7159,34.1,-117.65
13281,3.3482,34.08,-117.68
13282,3.0978,34.08,-117.68
13283,3.5036,34.07,-117.67
13284,1.7806,34.07,-117.68
13285,4.0375,34.07,-117.68
13286,4.7176,34.08,-117.65
13287,3.3836,34.08,-117.65
13288,2.9474,34.07,-117.66
13289,2.2244,34.06,-117.66
13290,2.8702,34.07,-117.66
13291,2.587,34.07,-117.66
13292,3.3036,34.08,-117.66
13293,3.9227,34.08,-117.66
13294,3.3958,34.08,-117.64
13295,3.2083,34.07,-117.64
13296,3.375,34.08,-117.65
13297,5.4689,34.08,-117.65
13298,3.495,34.08,-117.64
13299,2.4464,34.08,-117.64
13300,3.8355,34.08,-117.63
13301,3.4432,34.07,-117.63
13302,3.3936,34.07,-117.62
13303,3.1597,34.08,-117.62
13304,2.8977,34.09,-117.63
13305,4.0139,34.09,-117.62
13306,3.125,34.08,-117.62
13307,4.4946,34.08,-117.62
13308,3.0199,34.08,-117.61
13309,4.4205,34.09,-117.61
13310,4.6167,34.09,-117.61
13311,4.7147,34.08,-117.61
13312,4.9063,34.08,-117.6
13313,1.4464,34.07,-117.65
13314,1.9236,34.07,-117.65
13315,2.0893,34.06,-117.65
